time,ShortWave,LongWave,AirTemp,RelHum,WindSpeed,Rain,Snow
2013-07-12 03:00:00,0,324.19,18.35,85.19,4.89,0,0
2013-07-12 04:00:00,0,324.18,17.39,86.77,4.49,0,0
2013-07-12 05:00:00,0,324.17,16.43,88.26,4.13,0,0
2013-07-12 06:00:00,0,313.21,15.47,89.63,3.78,0,0
2013-07-12 07:00:00,0,313.21,15.01,90.23,3.65,0,0
2013-07-12 08:00:00,0,313.2,14.56,90.72,3.52,0,0
2013-07-12 09:00:00,0,326.23,14.11,91.17,3.39,0,0
2013-07-12 10:00:00,75.16,326.24,15.26,89.6,3.15,0,0
2013-07-12 11:00:00,203.15,326.26,16.42,87.78,2.91,0,0
2013-07-12 12:00:00,381.68,335.5,17.57,85.86,2.67,0,0
2013-07-12 13:00:00,554.84,335.52,18.87,81.29,2.94,0,0
2013-07-12 14:00:00,698.95,335.53,20.16,77.02,3.3,0,0
2013-07-12 15:00:00,808.41,351.44,21.45,72.97,3.72,0,0
2013-07-12 16:00:00,852.83,351.45,22.04,70.94,3.66,0,0
2013-07-12 17:00:00,864.75,351.45,22.62,69.01,3.62,0,0
2013-07-12 18:00:00,759.49,376.02,23.21,67.1,3.57,0,0
2013-07-12 19:00:00,672.99,376.02,23.21,67.11,3.65,0,0
2013-07-12 20:00:00,579.01,376.02,23.22,67.08,3.86,0,0
2013-07-12 21:00:00,416.7,380.48,23.22,67.09,4.2,0,0
2013-07-12 22:00:00,293.01,380.46,22.11,72.07,3.59,0,0
2013-07-12 23:00:00,169.56,380.45,21,77.46,3.06,0,0
2013-07-13 00:00:00,23.7,324.88,19.9,83.24,2.66,0,0
2013-07-13 01:00:00,0,324.87,18.57,84.3,2.94,0,0
2013-07-13 02:00:00,0,324.85,17.24,84.96,3.21,0,0
2013-07-13 03:00:00,0,317.57,15.9,85.2,3.49,0,0
2013-07-13 04:00:00,0,317.56,15.56,85.28,3.01,0,0
2013-07-13 05:00:00,0,317.56,15.21,85.38,2.6,0,0
2013-07-13 06:00:00,0,321.81,14.86,85.44,2.27,0,0
2013-07-13 07:00:00,0,321.8,14.57,86.1,2.14,0,0
2013-07-13 08:00:00,0,321.8,14.28,86.76,2.01,0,0
2013-07-13 09:00:00,0,332.67,13.98,87.48,1.88,0,0
2013-07-13 10:00:00,62.65,332.69,15.14,88.34,1.85,0,0
2013-07-13 11:00:00,171.66,332.71,16.3,88.67,1.84,0,0
2013-07-13 12:00:00,208.82,385.81,17.45,88.62,1.84,0,0
2013-07-13 13:00:00,303.96,385.83,18.38,85.71,2.24,0,0
2013-07-13 14:00:00,383.19,385.84,19.3,82.92,2.78,0,0
2013-07-13 15:00:00,301.38,404.81,20.22,80.21,3.4,0,0
2013-07-13 16:00:00,318.03,404.81,20.39,81.85,3.39,0,0
2013-07-13 17:00:00,322.53,404.81,20.55,83.5,3.38,0,0
2013-07-13 18:00:00,295.68,409.82,20.71,85.11,3.39,0,0
2013-07-13 19:00:00,261.99,409.82,21.04,85.88,3.26,0,0
2013-07-13 20:00:00,225.36,409.83,21.38,86.53,3.12,0,0
2013-07-13 21:00:00,262.57,404.37,21.71,87.18,3,0,0
2013-07-13 22:00:00,184.47,404.37,21.56,89.32,2.49,0,0
2013-07-13 23:00:00,106.5,404.37,21.41,91.48,1.99,0,0
2013-07-14 00:00:00,17.74,403.56,21.26,93.68,1.5,0,0
2013-07-14 01:00:00,0,403.55,20.66,94.13,1.82,0,0
2013-07-14 02:00:00,0,403.54,20.06,94.5,2.22,0,0
2013-07-14 03:00:00,0,386.45,19.47,94.71,2.67,2.62E-04,0
2013-07-14 04:00:00,0,386.44,19.19,95.09,2.47,0,0
2013-07-14 05:00:00,0,386.44,18.92,95.4,2.38,0,0
2013-07-14 06:00:00,0,380.11,18.65,95.69,2.39,0,0
2013-07-14 07:00:00,0,380.1,18.57,95.62,2.15,0,0
2013-07-14 08:00:00,0,380.1,18.49,95.55,2.2,0,0
2013-07-14 09:00:00,0,389.97,18.41,95.48,2.51,0,0
2013-07-14 10:00:00,48.82,389.99,19.34,94.46,2.36,0,0
2013-07-14 11:00:00,135.67,390,20.27,93.29,2.27,0,0
2013-07-14 12:00:00,240.04,410.54,21.21,91.94,2.22,0,0
2013-07-14 13:00:00,349.89,410.55,22.3,87.14,2.42,0,0
2013-07-14 14:00:00,441.41,410.57,23.39,82.62,2.8,0,0
2013-07-14 15:00:00,505.07,416.77,24.49,78.31,3.29,0,0
2013-07-14 16:00:00,533.12,416.78,25.07,76.09,3.02,0,0
2013-07-14 17:00:00,540.73,416.78,25.65,73.95,2.87,0,0
2013-07-14 18:00:00,768.01,403.55,26.22,71.91,2.88,0,0
2013-07-14 19:00:00,680.48,403.55,26.7,71.19,3.42,0,0
2013-07-14 20:00:00,585.23,403.56,27.17,70.49,4.05,0,0
2013-07-14 21:00:00,487.88,386.24,27.64,69.79,4.72,0,0
2013-07-14 22:00:00,342.43,386.23,26.59,74.35,4.07,0,0
2013-07-14 23:00:00,197.18,386.22,25.53,79.29,3.45,0,0
2013-07-15 00:00:00,17.78,366.34,24.48,84.54,2.87,0,0
2013-07-15 01:00:00,0,366.33,23.39,85.85,2.98,0,0
2013-07-15 02:00:00,0,366.31,22.3,86.99,3.12,0,0
2013-07-15 03:00:00,0,355.77,21.21,87.93,3.26,0,0
2013-07-15 04:00:00,0,355.77,20.82,88.82,3.25,0,0
2013-07-15 05:00:00,0,355.76,20.43,89.71,3.25,0,0
2013-07-15 06:00:00,0,350.98,20.04,90.59,3.24,0,0
2013-07-15 07:00:00,0,350.97,19.86,90.75,3.24,0,0
2013-07-15 08:00:00,0,350.97,19.68,90.9,3.25,0,0
2013-07-15 09:00:00,0,353.52,19.5,91.04,3.27,0,0
2013-07-15 10:00:00,70.65,353.53,20.57,90.99,3.17,0,0
2013-07-15 11:00:00,199.35,353.55,21.64,90.61,3.07,0,0
2013-07-15 12:00:00,375.46,369.48,22.71,89.95,2.97,0,0
2013-07-15 13:00:00,548.05,369.49,23.96,84.15,3.61,0,0
2013-07-15 14:00:00,691.94,369.5,25.22,78.71,4.28,0,0
2013-07-15 15:00:00,791.46,386.24,26.48,73.67,4.96,0,0
2013-07-15 16:00:00,835.63,386.25,27.22,70.7,4.82,0,0
2013-07-15 17:00:00,847.69,386.26,27.96,67.85,4.67,0,0
2013-07-15 18:00:00,824.27,391.24,28.7,65.14,4.53,0,0
2013-07-15 19:00:00,730.27,391.24,28.72,66.04,4.92,0,0
2013-07-15 20:00:00,627.91,391.25,28.74,66.95,5.31,0,0
2013-07-15 21:00:00,488.97,386.27,28.77,67.81,5.72,0,0
2013-07-15 22:00:00,342.85,386.25,27.59,72.29,4.99,0,0
2013-07-15 23:00:00,196.86,386.24,26.41,77.09,4.27,0,0
2013-07-16 00:00:00,18.03,367.91,25.23,82.27,3.59,0,0
2013-07-16 01:00:00,0,367.9,24.1,83.5,3.63,0,0
2013-07-16 02:00:00,0,367.88,22.97,84.54,3.68,0,0
2013-07-16 03:00:00,0,358.45,21.83,85.39,3.73,0,0
2013-07-16 04:00:00,0,358.45,21.35,86.41,3.71,0,0
2013-07-16 05:00:00,0,358.44,20.87,87.42,3.69,0,0
2013-07-16 06:00:00,0,353.48,20.39,88.42,3.69,0,0
2013-07-16 07:00:00,0,353.48,20.01,89.08,3.59,0,0
2013-07-16 08:00:00,0,353.47,19.63,89.72,3.5,0,0
2013-07-16 09:00:00,0,354.47,19.25,90.34,3.4,0,0
2013-07-16 10:00:00,67.63,354.49,20.37,89.51,3.54,0,0
2013-07-16 11:00:00,193.9,354.5,21.5,88.38,3.69,0,0
2013-07-16 12:00:00,371.87,380.01,22.62,87.1,3.85,0,0
2013-07-16 13:00:00,543.61,380.02,24.03,81.58,4.28,0,0
2013-07-16 14:00:00,686.86,380.04,25.44,76.44,4.72,0,0
2013-07-16 15:00:00,782.73,398.38,26.85,71.65,5.16,0,0
2013-07-16 16:00:00,826.63,398.38,27.38,69.8,5.3,0,0
2013-07-16 17:00:00,838.68,398.39,27.9,68.03,5.48,0,0
2013-07-16 18:00:00,793.95,402.82,28.42,66.32,5.67,0,0
2013-07-16 19:00:00,703.35,402.82,28.38,66.16,5.48,0,0
2013-07-16 20:00:00,604.62,402.82,28.34,65.99,5.3,0,0
2013-07-16 21:00:00,456.1,404.62,28.3,65.83,5.13,0,0
2013-07-16 22:00:00,319.44,404.61,27.14,70.74,4.38,0,0
2013-07-16 23:00:00,182.87,404.6,25.98,76.05,3.63,0,0
2013-07-17 00:00:00,17.85,385.04,24.82,81.8,2.88,0,0
2013-07-17 01:00:00,0,385.03,24.33,79.66,2.7,0,0
2013-07-17 02:00:00,0,385.02,23.84,77.32,2.53,0,0
2013-07-17 03:00:00,0,390.99,23.35,74.76,2.39,0,0
2013-07-17 04:00:00,0,390.99,22.97,76.47,2.5,0,0
2013-07-17 05:00:00,0,390.98,22.58,78.26,2.6,0,0
2013-07-17 06:00:00,0,393.77,22.2,80.06,2.7,0,0
2013-07-17 07:00:00,0,393.77,21.89,81.1,2.6,0,0
2013-07-17 08:00:00,0,393.76,21.58,82.15,2.5,0,0
2013-07-17 09:00:00,0,392.85,21.27,83.21,2.41,0,0
2013-07-17 10:00:00,52.42,392.86,22,83.18,1.95,0,0
2013-07-17 11:00:00,152.83,392.87,22.73,83,1.53,0,0
2013-07-17 12:00:00,346.95,398.65,23.47,82.65,1.23,0,0
2013-07-17 13:00:00,507.94,398.66,24.73,77.12,1.9,0,0
2013-07-17 14:00:00,642.31,398.67,25.99,72.01,2.58,0,0
2013-07-17 15:00:00,736.81,403.03,27.25,67.27,3.27,0,0
2013-07-17 16:00:00,778.35,403.03,27.59,66.98,3.34,0,0
2013-07-17 17:00:00,789.8,403.04,27.94,66.64,3.43,0,0
2013-07-17 18:00:00,543.45,427.28,28.28,66.32,3.56,0,0
2013-07-17 19:00:00,481.38,427.28,28.16,68.04,3.64,0,0
2013-07-17 20:00:00,413.7,427.28,28.04,69.78,3.73,0,0
2013-07-17 21:00:00,314.53,424.01,27.92,71.53,3.83,0,0
2013-07-17 22:00:00,220.03,424,27.21,75.57,3.36,0,0
2013-07-17 23:00:00,125.56,423.99,26.49,79.88,3,0,0
2013-07-18 00:00:00,18.38,405.39,25.78,84.4,2.78,0,0
2013-07-18 01:00:00,0,405.38,25.02,84.55,3.01,0,0
2013-07-18 02:00:00,0,405.37,24.27,84.5,3.25,0,0
2013-07-18 03:00:00,0,386.41,23.51,84.34,3.48,0,0
2013-07-18 04:00:00,0,386.4,23.03,85.45,3.24,2.06E-04,0
2013-07-18 05:00:00,0,386.39,22.54,86.6,3.12,0,0
2013-07-18 06:00:00,0,392.48,22.06,87.7,3.12,0.007,0
2013-07-18 07:00:00,0,392.47,21.68,88.35,3.16,0.002,0
2013-07-18 08:00:00,0,392.47,21.31,88.92,3.2,0,0
2013-07-18 09:00:00,0,371.58,20.94,89.48,3.25,0,0
2013-07-18 10:00:00,63.29,371.59,21.74,88.47,2.99,3.55E-04,0
2013-07-18 11:00:00,187.86,371.6,22.54,87.36,2.75,0,0
2013-07-18 12:00:00,365.11,378.09,23.35,86.14,2.55,0,0
2013-07-18 13:00:00,535.35,378.1,24.56,80.64,2.53,0,0
2013-07-18 14:00:00,677.52,378.11,25.77,75.54,2.55,0,0
2013-07-18 15:00:00,779.04,395.94,26.99,70.75,2.63,0,0
2013-07-18 16:00:00,823.18,395.94,27.57,68.8,2.47,0,0
2013-07-18 17:00:00,835.41,395.95,28.15,66.91,2.43,0,0
2013-07-18 18:00:00,809.74,400.42,28.73,65.07,2.54,0,0
2013-07-18 19:00:00,717.18,400.41,28.77,64.45,2.93,0,0
2013-07-18 20:00:00,616.16,400.41,28.81,63.82,3.32,0,0
2013-07-18 21:00:00,400.78,418.92,28.84,63.24,3.71,0.014,0
2013-07-18 22:00:00,280,418.91,27.92,67.33,3.09,0.135,0
2013-07-18 23:00:00,159.23,418.91,26.99,71.74,2.46,0.003,0
2013-07-19 00:00:00,15.22,391.76,26.06,76.46,1.85,0.103,0
2013-07-19 01:00:00,0,391.75,25.09,77.5,2.19,0.023,0
2013-07-19 02:00:00,0,391.73,24.11,78.47,2.73,0,0
2013-07-19 03:00:00,0,389.97,23.13,79.3,3.37,0,0
2013-07-19 04:00:00,0,389.97,22.89,80.68,3.18,0,0
2013-07-19 05:00:00,0,389.97,22.65,82.08,3.15,0,0
2013-07-19 06:00:00,0,391.5,22.41,83.51,3.26,0,0
2013-07-19 07:00:00,0,391.49,22.12,83.82,3.23,0,0
2013-07-19 08:00:00,0,391.49,21.82,84.17,3.39,0,0
2013-07-19 09:00:00,0,375.07,21.53,84.45,3.71,0,0
2013-07-19 10:00:00,57.51,375.08,22.44,84.35,4,0,0
2013-07-19 11:00:00,173.96,375.09,23.36,83.98,4.3,0,0
2013-07-19 12:00:00,358.55,390.19,24.27,83.48,4.64,0,0
2013-07-19 13:00:00,526.58,390.21,25.77,78.6,5.31,0,0
2013-07-19 14:00:00,666.96,390.23,27.27,74.01,6.2,0,0
2013-07-19 15:00:00,778.54,404.9,28.77,69.68,7.23,0,0
2013-07-19 16:00:00,822.87,404.9,29.21,68.8,7.22,0,0
2013-07-19 17:00:00,835.2,404.91,29.65,67.92,7.24,0,0
2013-07-19 18:00:00,791.17,418.19,30.09,67.04,7.28,0,0
2013-07-19 19:00:00,700.64,418.19,30.17,68.12,7.4,0,0
2013-07-19 20:00:00,601.76,418.19,30.24,69.22,7.56,0,0
2013-07-19 21:00:00,441.27,424.99,30.31,70.31,7.74,0,0
2013-07-19 22:00:00,307.87,424.98,29.42,73.77,6.83,0,0
2013-07-19 23:00:00,174.43,424.97,28.54,77.38,5.91,0,0
2013-07-20 00:00:00,13.45,398.72,27.65,81.23,5,0,0
2013-07-20 01:00:00,0,398.7,26.77,81.83,4.78,0,0
2013-07-20 02:00:00,0,398.69,25.89,82.29,4.65,0.002,0
2013-07-20 03:00:00,0,408.56,25.02,82.54,4.59,0.003,0
2013-07-20 04:00:00,0,408.56,24.55,83.99,4.27,0.033,0
2013-07-20 05:00:00,0,408.55,24.08,85.47,3.94,0.003,0
2013-07-20 06:00:00,0,399.82,23.62,86.91,3.61,0,0
2013-07-20 07:00:00,0,399.82,23.4,86.92,3.51,0,0
2013-07-20 08:00:00,0,399.82,23.19,86.86,3.44,0,0
2013-07-20 09:00:00,0,397.74,22.97,86.85,3.38,0,0
2013-07-20 10:00:00,50.69,397.75,23.7,86,3.76,0,0
2013-07-20 11:00:00,156.42,397.76,24.42,85.14,4.13,0,0
2013-07-20 12:00:00,358.73,386.03,25.14,84.21,4.51,0,0
2013-07-20 13:00:00,527.69,386.03,25.81,78.2,4.9,0,0
2013-07-20 14:00:00,668.94,386.03,26.47,72.59,5.38,0,0
2013-07-20 15:00:00,742.78,398.19,27.14,67.27,5.92,0,0
2013-07-20 16:00:00,785.29,398.19,27.13,66.34,6.1,0,0
2013-07-20 17:00:00,797.15,398.19,27.13,65.38,6.32,0,0
2013-07-20 18:00:00,625.23,417.67,27.13,64.42,6.56,0,0
2013-07-20 19:00:00,553.6,417.66,26.85,64.62,6.57,0,0
2013-07-20 20:00:00,475.31,417.66,26.58,64.77,6.58,0,0
2013-07-20 21:00:00,371.05,392.45,26.3,64.96,6.59,0.02,0
2013-07-20 22:00:00,258.5,392.44,25.14,68.86,5.57,0.001,0
2013-07-20 23:00:00,145.89,392.42,23.97,73.08,4.59,0,0
2013-07-21 00:00:00,14.03,374.31,22.8,77.59,3.69,0,0
2013-07-21 01:00:00,0,374.29,21.55,79.2,3.8,0,0
2013-07-21 02:00:00,0,374.28,20.29,80.68,3.92,0,0
2013-07-21 03:00:00,0,332.68,19.04,81.87,4.05,0,0
2013-07-21 04:00:00,0,332.67,18.38,83.53,3.81,0,0
2013-07-21 05:00:00,0,332.66,17.72,85.19,3.61,0,0
2013-07-21 06:00:00,0,321.66,17.07,86.81,3.44,0,0
2013-07-21 07:00:00,0,321.65,16.46,87.85,3.32,0,0
2013-07-21 08:00:00,0,321.64,15.86,88.8,3.23,0,0
2013-07-21 09:00:00,0,318.01,15.25,89.76,3.19,0,0
2013-07-21 10:00:00,59.67,318.02,16.28,88.7,2.94,0,0
2013-07-21 11:00:00,188.07,318.03,17.31,87.45,2.69,0,0
2013-07-21 12:00:00,363.84,344.82,18.34,86.05,2.45,0,0
2013-07-21 13:00:00,536.09,344.83,19.59,80.63,2.44,0,0
2013-07-21 14:00:00,680.17,344.84,20.85,75.53,2.44,0,0
2013-07-21 15:00:00,730.48,371.65,22.1,70.85,2.47,0,0
2013-07-21 16:00:00,772.49,371.65,22.63,68.89,2.1,0,0
2013-07-21 17:00:00,784.25,371.66,23.16,66.99,1.73,0,0
2013-07-21 18:00:00,566.64,411.22,23.69,65.15,1.36,0,0
2013-07-21 19:00:00,501.65,411.22,23.75,65.56,1.41,0,0
2013-07-21 20:00:00,430.54,411.22,23.8,66,1.47,0,0
2013-07-21 21:00:00,310.56,410.48,23.85,66.44,1.52,0,0
2013-07-21 22:00:00,216.03,410.46,22.9,67.5,1.26,0,0
2013-07-21 23:00:00,121.41,410.45,21.96,68.44,1.02,0,0
2013-07-22 00:00:00,12.78,365.07,21.01,69.32,0.81,0,0
2013-07-22 01:00:00,0,365.06,20.44,68.63,0.93,0,0
2013-07-22 02:00:00,0,365.06,19.87,67.82,1.07,0,0
2013-07-22 03:00:00,0,348.36,19.31,66.82,1.22,0,0
2013-07-22 04:00:00,0,348.35,18.83,68.41,1.04,0,0
2013-07-22 05:00:00,0,348.35,18.35,70.03,1.08,0,0
2013-07-22 06:00:00,0,325.58,17.87,71.71,1.33,0,0
2013-07-22 07:00:00,0,325.58,17.45,73.16,0.96,0,0
2013-07-22 08:00:00,0,325.57,17.02,74.69,0.59,0,0
2013-07-22 09:00:00,0,332.05,16.59,76.26,0.24,2.04E-04,0
2013-07-22 10:00:00,44.95,332.06,17.33,78.94,0.92,0,0
2013-07-22 11:00:00,144.9,332.07,18.07,81.23,1.66,0,0
2013-07-22 12:00:00,257.98,378.19,18.82,83.1,2.4,0.003,0
2013-07-22 13:00:00,380.77,378.2,19.84,83.21,2.18,0.035,0
2013-07-22 14:00:00,483.52,378.22,20.86,83.03,2.42,0.059,0
2013-07-22 15:00:00,489.8,400.08,21.88,82.59,2.99,0.017,0
2013-07-22 16:00:00,518.11,400.08,22.27,80.85,3.39,1.20E-05,0
2013-07-22 17:00:00,526.05,400.09,22.65,79.2,3.79,0,0
2013-07-22 18:00:00,483.68,403.41,23.04,77.53,4.21,0,0
2013-07-22 19:00:00,428.12,403.41,23.11,77.44,4.21,0,0
2013-07-22 20:00:00,367.29,403.41,23.17,77.38,4.23,0,0
2013-07-22 21:00:00,302.13,395.96,23.24,77.29,4.25,0,0
2013-07-22 22:00:00,209.82,395.96,22.75,80.23,4.23,0,0
2013-07-22 23:00:00,117.41,395.95,22.25,83.34,4.23,0,0
2013-07-23 00:00:00,10.39,394.69,21.76,86.53,4.23,0,0
2013-07-23 01:00:00,0,394.67,20.8,88.8,4.19,0,0
2013-07-23 02:00:00,0,394.66,19.84,91.06,4.16,0,0
2013-07-23 03:00:00,0,373.5,18.89,93.25,4.13,0,0
2013-07-23 04:00:00,0,373.5,18.5,94.15,4.24,0.007,0
2013-07-23 05:00:00,0,373.49,18.12,94.97,4.38,0.015,0
2013-07-23 06:00:00,0,396.87,17.73,95.86,4.53,0.02,0
2013-07-23 07:00:00,0,396.88,18.18,96.87,3.9,0.053,0
2013-07-23 08:00:00,0,396.89,18.64,97.68,3.28,0.079,0
2013-07-23 09:00:00,0,394.35,19.09,98.44,2.65,0.165,0
2013-07-23 10:00:00,30.33,394.35,19.46,96.9,3.04,0.082,0
2013-07-23 11:00:00,100.13,394.36,19.84,95.31,3.51,0.067,0
2013-07-23 12:00:00,167.76,390.36,20.21,93.81,4.01,0.115,0
2013-07-23 13:00:00,248.04,390.35,19.62,93.2,3.8,0.139,0
2013-07-23 14:00:00,315.26,390.34,19.02,92.48,3.59,0.054,0
2013-07-23 15:00:00,271.85,400.4,18.43,91.54,3.38,0,0
2013-07-23 16:00:00,287.64,400.4,18.75,91.18,2.68,0,0
2013-07-23 17:00:00,292.08,400.41,19.08,90.74,2.46,0,0
2013-07-23 18:00:00,401.65,398.92,19.4,90.34,2.83,0,0
2013-07-23 19:00:00,355.44,398.93,20.09,89.11,2.71,0,0
2013-07-23 20:00:00,304.81,398.94,20.79,87.79,2.72,0,0
2013-07-23 21:00:00,378.65,383.29,21.48,86.5,2.85,0,0
2013-07-23 22:00:00,262.52,383.29,21.1,87.88,2.69,0,0
2013-07-23 23:00:00,146.21,383.28,20.72,89.29,2.56,0,0
2013-07-24 00:00:00,9.78,350.57,20.35,90.67,2.44,0,0
2013-07-24 01:00:00,0,350.56,19.62,91.36,2.33,0,0
2013-07-24 02:00:00,0,350.55,18.9,91.88,2.43,0,0
2013-07-24 03:00:00,0,348.14,18.18,92.26,2.74,0,0
2013-07-24 04:00:00,0,348.14,17.99,92.59,2.61,0,0
2013-07-24 05:00:00,0,348.14,17.8,92.9,2.49,0,0
2013-07-24 06:00:00,0,355.9,17.61,93.22,2.36,0,0
2013-07-24 07:00:00,0,355.9,17.55,93.27,2.39,0,0
2013-07-24 08:00:00,0,355.9,17.48,93.38,2.6,0,0
2013-07-24 09:00:00,0,358.21,17.41,93.49,2.97,0,0
2013-07-24 10:00:00,50.92,358.22,18.49,92.69,2.9,0,0
2013-07-24 11:00:00,172.42,358.24,19.57,91.65,3.09,0,0
2013-07-24 12:00:00,294.18,378.17,20.65,90.39,3.5,0,0
2013-07-24 13:00:00,435.72,378.17,20.96,86.2,3.88,0,0
2013-07-24 14:00:00,554.3,378.17,21.27,82.14,4.26,0,0
2013-07-24 15:00:00,428.19,393.21,21.58,78.21,4.64,0,0
2013-07-24 16:00:00,453.18,393.21,21.42,78.88,4.89,0,0
2013-07-24 17:00:00,460.22,393.21,21.26,79.56,5.25,0,0
2013-07-24 18:00:00,520.78,390.44,21.1,80.24,5.72,0,0
2013-07-24 19:00:00,460.77,390.44,20.9,79.72,5.71,0,0
2013-07-24 20:00:00,394.96,390.43,20.7,79.17,5.75,0,0
2013-07-24 21:00:00,398.51,364.66,20.5,78.59,5.81,0,0
2013-07-24 22:00:00,275.79,364.64,19.52,80.6,5.07,0,0
2013-07-24 23:00:00,152.84,364.63,18.54,82.59,4.34,0,0
2013-07-25 00:00:00,9.97,307.47,17.56,84.53,3.63,0,0
2013-07-25 01:00:00,0,307.46,16.22,85.97,3.68,0,0
2013-07-25 02:00:00,0,307.44,14.88,87.07,3.76,0,0
2013-07-25 03:00:00,0,292.32,13.54,87.72,3.84,0,0
2013-07-25 04:00:00,0,292.31,12.79,88.89,3.81,0,0
2013-07-25 05:00:00,0,292.31,12.03,90.03,3.77,0,0
2013-07-25 06:00:00,0,288.06,11.27,91.08,3.73,0,0
2013-07-25 07:00:00,0,288.06,10.79,91.51,3.53,0,0
2013-07-25 08:00:00,0,288.05,10.31,91.89,3.34,0,0
2013-07-25 09:00:00,0,316.73,9.82,92.26,3.14,0,0
2013-07-25 10:00:00,39.98,316.75,10.82,91.26,2.93,0,0
2013-07-25 11:00:00,139.07,316.76,11.82,90.05,2.72,0,0
2013-07-25 12:00:00,333.79,328.65,12.81,88.72,2.53,0,0
2013-07-25 13:00:00,495.29,328.66,14.1,83.37,2.34,0,0
2013-07-25 14:00:00,630.65,328.67,15.39,78.37,2.26,0,0
2013-07-25 15:00:00,753.54,331.48,16.67,73.74,2.32,0,0
2013-07-25 16:00:00,797.73,331.49,17.62,72.71,2.62,0,0
2013-07-25 17:00:00,810.2,331.5,18.57,71.58,2.91,0,0
2013-07-25 18:00:00,727.3,347.02,19.52,70.37,3.21,0,0
2013-07-25 19:00:00,643.35,347.02,19.81,70.01,2.64,0,0
2013-07-25 20:00:00,551.2,347.03,20.11,69.6,2.16,0,0
2013-07-25 21:00:00,413.99,359.9,20.41,69.18,1.83,0,0
2013-07-25 22:00:00,285.96,359.89,19.54,74.94,1.88,0,0
2013-07-25 23:00:00,157.65,359.89,18.68,81.09,1.92,0,0
2013-07-26 00:00:00,13.94,359.85,17.81,87.78,1.98,0,0
2013-07-26 01:00:00,0,359.84,16.9,89.33,2.06,0,0
2013-07-26 02:00:00,0,359.82,15.99,90.77,2.15,0,0
2013-07-26 03:00:00,0,351.43,15.08,92.1,2.27,0,0
2013-07-26 04:00:00,0,351.43,14.9,92.63,2.42,0,0
2013-07-26 05:00:00,0,351.42,14.72,93.16,2.59,0.001,0
2013-07-26 06:00:00,0,363.83,14.55,93.64,2.77,0,0
2013-07-26 07:00:00,0,363.83,14.41,94.54,2.6,0.011,0
2013-07-26 08:00:00,0,363.83,14.28,95.39,2.5,1.75E-04,0
2013-07-26 09:00:00,0,371.77,14.15,96.25,2.47,0.001,0
2013-07-26 10:00:00,24.5,371.78,14.7,95.01,3.03,0.016,0
2013-07-26 11:00:00,87.68,371.79,15.26,93.69,3.65,0.007,0
2013-07-26 12:00:00,100.94,387.13,15.81,92.42,4.3,0,0
2013-07-26 13:00:00,150.06,387.14,16.19,91.99,4.56,0.002,0
2013-07-26 14:00:00,191.25,387.14,16.57,91.52,4.83,0,0
2013-07-26 15:00:00,216.14,389.76,16.95,91.03,5.11,0.001,0
2013-07-26 16:00:00,228.88,389.77,17.49,90.26,5.28,0,0
2013-07-26 17:00:00,232.48,389.78,18.03,89.44,5.45,0,0
2013-07-26 18:00:00,181.95,393.17,18.57,88.6,5.65,0,0
2013-07-26 19:00:00,160.9,393.17,18.77,88.92,5.46,0,0
2013-07-26 20:00:00,137.79,393.17,18.96,89.29,5.34,0,0
2013-07-26 21:00:00,148.99,392.64,19.16,89.58,5.31,0,0
2013-07-26 22:00:00,102.71,392.63,18.72,89.46,4.61,0,0
2013-07-26 23:00:00,56.31,392.62,18.28,89.27,3.94,0,0
2013-07-27 00:00:00,9.87,340.61,17.84,89.01,3.33,0,0
2013-07-27 01:00:00,0,340.6,16.83,89.62,3.36,0,0
2013-07-27 02:00:00,0,340.59,15.81,90.03,3.43,0,0
2013-07-27 03:00:00,0,309.63,14.8,90.07,3.56,0,0
2013-07-27 04:00:00,0,309.63,14.34,90.43,3.51,0,0
2013-07-27 05:00:00,0,309.62,13.87,90.79,3.46,0,0
2013-07-27 06:00:00,0,299.15,13.41,91.04,3.41,0,0
2013-07-27 07:00:00,0,299.14,13.04,90.95,3.21,0,0
2013-07-27 08:00:00,0,299.14,12.66,90.86,3.06,0,0
2013-07-27 09:00:00,0,299.71,12.29,90.66,2.95,0,0
2013-07-27 10:00:00,48.77,299.73,13.71,90.38,2.25,0,0
2013-07-27 11:00:00,179.98,299.75,15.13,89.52,1.56,0,0
2013-07-27 12:00:00,343.82,337.33,16.55,88.19,0.87,0,0
2013-07-27 13:00:00,512.08,337.35,18.02,82.64,1.25,0,0
2013-07-27 14:00:00,653.25,337.36,19.5,77.41,1.71,0,0
2013-07-27 15:00:00,671.26,379.9,20.97,72.57,2.19,0,0
2013-07-27 16:00:00,710.99,379.91,21.58,72.27,2.06,0,0
2013-07-27 17:00:00,722.23,379.92,22.19,71.91,2.31,0,0
2013-07-27 18:00:00,667.09,397.66,22.81,71.44,2.87,0,0
2013-07-27 19:00:00,589.78,397.67,22.99,71.72,2.93,0,0
2013-07-27 20:00:00,504.78,397.67,23.17,71.99,3.06,0,0
2013-07-27 21:00:00,404.65,392.71,23.35,72.24,3.24,0,0
2013-07-27 22:00:00,278.37,392.7,22.48,75.41,3.06,0,0
2013-07-27 23:00:00,151.74,392.69,21.61,78.73,2.9,3.48E-04,0
2013-07-28 00:00:00,12.99,369.83,20.73,82.27,2.73,0,0
